time, Susceptible, Exposed, Infected, Hospitalized, Recovered, Death
27822,1.1364397321454833e-112,7.687566346593977e-114,9.034356604262557e-114,9.696636904864822e-114,144153558.74125814,61986030.25874082
27823,1.125188978797243e-112,7.611459439762696e-114,8.944916473880357e-114,9.600640199506661e-114,144153558.74125814,61986030.25874082
27824,1.1140496079071502e-112,7.536105991309046e-114,8.856361800788942e-114,9.505593861531545e-114,144153558.74125814,61986030.25874082
27825,1.1030205167888694e-112,7.461498541995086e-114,8.768683818961132e-114,9.411488482302383e-114,144153558.74125814,61986030.25874082
27826,1.0921006136726596e-112,7.387629706429334e-114,8.681873849153416e-114,9.31831474632759e-114,144153558.74125814,61986030.25874082
27827,1.0812888175973004e-112,7.314492172335684e-114,8.595923298046797e-114,9.226063430338947e-114,144153558.74125814,61986030.25874082
27828,1.0705840583030872e-112,7.24207869982956e-114,8.510823657396135e-114,9.134725402378592e-114,144153558.74125814,61986030.25874082
27829,1.0599852761258865e-112,7.170382120701248e-114,8.426566503187913e-114,9.044291620895045e-114,144153558.74125814,61986030.25874082
27830,1.0494914218922403e-112,7.099395337706305e-114,8.343143494806353e-114,8.954753133848184e-114,144153558.74125814,61986030.25874082
27831,1.0391014568155071e-112,7.029111323863013e-114,8.26054637420777e-114,8.866101077823086e-114,144153558.74125814,61986030.25874082
27832,1.0288143523930336e-112,6.959523121756769e-114,8.178766965103112e-114,8.778326677152637e-114,144153558.74125814,61986030.25874082
27833,1.0186290903043425e-112,6.890623842851377e-114,8.097797172148592e-114,8.691421243048826e-114,144153558.74125814,61986030.25874082
27834,1.0085446623103295e-112,6.822406666807148e-114,8.017628980144321e-114,8.605376172742643e-114,144153558.74125814,61986030.25874082
27835,9.985600701534573e-113,6.754864840805758e-114,7.938254453240892e-114,8.520182948632491e-114,144153558.74125814,61986030.25874082
27836,9.88674325458938e-113,6.687991678881781e-114,7.859665734153808e-114,8.435833137441029e-114,144153558.74125814,61986030.25874082
27837,9.788864496368946e-113,6.621780561260852e-114,7.781855043385685e-114,8.352318389380363e-114,144153558.74125814,61986030.25874082
27838,9.691954737854893e-113,6.556224933704369e-114,7.704814678456167e-114,8.269630437325498e-114,144153558.74125814,61986030.25874082
27839,9.596004385950129e-113,6.491318306860695e-114,7.628537013139451e-114,8.187761095995975e-114,144153558.74125814,61986030.25874082
27840,9.501003942529222e-113,6.427054255622775e-114,7.55301449670937e-114,8.106702261145616e-114,144153558.74125814,61986030.25874082
27841,9.406944003498183e-113,6.363426418492109e-114,7.478239653191947e-114,8.026445908760274e-114,144153558.74125814,61986030.25874082
27842,9.313815257863551e-113,6.300428496949037e-114,7.404205080625347e-114,7.946984094263548e-114,144153558.74125814,61986030.25874082
27843,9.221608486810701e-113,6.238054254829241e-114,7.330903450327157e-114,7.868308951730339e-114,144153558.74125814,61986030.25874082
27844,9.130314562791275e-113,6.176297517706432e-114,7.258327506168917e-114,7.790412693108208e-114,144153558.74125814,61986030.25874082
27845,9.039924448619642e-113,6.115152172281138e-114,7.186470063857845e-114,7.713287607446437e-114,144153558.74125814,61986030.25874082
27846,8.950429196578307e-113,6.054612165775555e-114,7.115324010225652e-114,7.636926060132717e-114,144153558.74125814,61986030.25874082
27847,8.861819947532181e-113,5.994671505334377e-114,7.044882302524418e-114,7.561320492137404e-114,144153558.74125814,61986030.25874082
27848,8.774087930051612e-113,5.9353242574315665e-114,6.975137967729427e-114,7.486463419265243e-114,144153558.74125814,61986030.25874082
27849,8.687224459544101e-113,5.876564547282994e-114,6.906084101848906e-114,7.412347431414517e-114,144153558.74125814,61986030.25874082
27850,8.601220937394615e-113,5.8183865582648924e-114,6.837713869240601e-114,7.338965191843513e-114,144153558.74125814,61986030.25874082
27851,8.516068850114408e-113,5.76078453133807e-114,6.770020501935119e-114,7.266309436444263e-114,144153558.74125814,61986030.25874082
27852,8.431759768498276e-113,5.7037527644778224e-114,6.702997298965961e-114,7.194372973023465e-114,144153558.74125814,61986030.25874082
27853,8.348285346790143e-113,5.647285612109492e-114,6.636637625706198e-114,7.123148680590532e-114,144153558.74125814,61986030.25874082
27854,8.265637321856921e-113,5.591377484549608e-114,6.570934913211707e-114,7.052629508652686e-114,144153558.74125814,61986030.25874082
27855,8.183807512370537e-113,5.5360228474525665e-114,6.505882657570911e-114,6.982808476517025e-114,144153558.74125814,61986030.25874082
27856,8.102787817998069e-113,5.481216221262786e-114,6.441474419260959e-114,6.913678672599505e-114,144153558.74125814,61986030.25874082
27857,8.022570218599887e-113,5.4269521806722844e-114,6.377703822510275e-114,6.84523325374077e-114,144153558.74125814,61986030.25874082
27858,7.943146773435749e-113,5.373225354083629e-114,6.314564554667423e-114,6.777465444528736e-114,144153558.74125814,61986030.25874082
27859,7.864509620378735e-113,5.320030423078201e-114,6.2520503655762154e-114,6.710368536627902e-114,144153558.74125814,61986030.25874082
27860,7.786650975136985e-113,5.2673621218897264e-114,6.190155066957011e-114,6.643935888115285e-114,144153558.74125814,61986030.25874082
27861,7.709563130483128e-113,5.215215236883018e-114,6.128872531794136e-114,6.578160922822944e-114,144153558.74125814,61986030.25874082
27862,7.633238455491345e-113,5.163584606037876e-114,6.068196693729374e-114,6.513037129686997e-114,144153558.74125814,61986030.25874082
27863,7.55766939478198e-113,5.1124651184381006e-114,6.008121546461453e-114,6.448558062103095e-114,144153558.74125814,61986030.25874082
27864,7.482848467773638e-113,5.061851713765564e-114,5.948641143151484e-114,6.384717337288275e-114,144153558.74125814,61986030.25874082
27865,7.408768267942679e-113,5.0117393817992845e-114,5.889749595834284e-114,6.32150863564912e-114,144153558.74125814,61986030.25874082
27866,7.335421462090047e-113,4.9621231619194716e-114,5.831441074835525e-114,6.2589257001561935e-114,144153558.74125814,61986030.25874082
27867,7.262800789615355e-113,4.912998142616469e-114,5.7737098081946526e-114,6.196962335724647e-114,144153558.74125814,61986030.25874082
27868,7.190899061798163e-113,4.864359461004565e-114,5.716550081093525e-114,6.135612408600973e-114,144153558.74125814,61986030.25874082
27869,7.119709161086362e-113,4.81620230234062e-114,5.659956235290699e-114,6.074869845755823e-114,144153558.74125814,61986030.25874082
27870,7.049224040391607e-113,4.768521899547448e-114,5.6039226685613216e-114,6.0147286342828405e-114,144153558.74125814,61986030.25874082
27871,6.979436722391731e-113,4.721313532741928e-114,5.548443834142565e-114,5.95518282080344e-114,144153558.74125814,61986030.25874082
27872,6.910340298840052e-113,4.6745725287677834e-114,5.493514240184553e-114,5.896226510877486e-114,144153558.74125814,61986030.25874082
27873,6.841927929881535e-113,4.628294260732982e-114,5.439128449206726e-114,5.837853868419798e-114,144153558.74125814,61986030.25874082
27874,6.774192843375708e-113,4.582474147551725e-114,5.38528107755958e-114,5.780059115122442e-114,144153558.74125814,61986030.25874082
27875,6.707128334226288e-113,4.537107653490963e-114,5.33196679489174e-114,5.7228365298827305e-114,144153558.74125814,61986030.25874082
27876,6.640727763717447e-113,4.4921902877214024e-114,5.279180323622311e-114,5.666180448236892e-114,144153558.74125814,61986030.25874082
27877,6.574984558856645e-113,4.44771760387296e-114,5.2269164384184504e-114,5.610085261799346e-114,144153558.74125814,61986030.25874082
27878,6.509892211723965e-113,4.4036851995946176e-114,5.1751699656781074e-114,5.5545454177075325e-114,144153558.74125814,61986030.25874082
27879,6.445444278827897e-113,4.3600887161186314e-114,5.123935783017894e-114,5.499555418072228e-114,144153558.74125814,61986030.25874082
27880,6.381634380467501e-113,4.316923837829057e-114,5.073208818766017e-114,5.4451098194333125e-114,144153558.74125814,61986030.25874082
27881,6.318456200100873e-113,4.2741862918345494e-114,5.022984051460233e-114,5.391203232220923e-114,144153558.74125814,61986030.25874082
27882,6.255903483719875e-113,4.231871847545387e-114,4.973256509350777e-114,5.337830320221935e-114,144153558.74125814,61986030.25874082
27883,6.193970039231047e-113,4.189976316254688e-114,4.924021269908204e-114,5.284985800051738e-114,144153558.74125814,61986030.25874082
27884,6.13264973584266e-113,4.148495550723767e-114,4.8752734593361125e-114,5.232664440631226e-114,144153558.74125814,61986030.25874082
27885,6.071936503457817e-113,4.1074254447716014e-114,4.827008252088685e-114,5.180861062668977e-114,144153558.74125814,61986030.25874082
27886,6.011824332073584e-113,4.066761932868362e-114,4.779220870393007e-114,5.129570538148554e-114,144153558.74125814,61986030.25874082
27887,5.952307271186056e-113,4.0265009897329656e-114,4.731906583776116e-114,5.0787877898208826e-114,144153558.74125814,61986030.25874082
27888,5.893379429201314e-113,3.9866386299346094e-114,4.685060708596733e-114,5.0285077907016556e-114,144153558.74125814,61986030.25874082
27889,5.835034972852221e-113,3.947170907498257e-114,4.638678607581625e-114,4.978725563573709e-114,144153558.74125814,61986030.25874082
27890,5.777268126620984e-113,3.9080939155140245e-114,4.592755689366567e-114,4.929436180494329e-114,144153558.74125814,61986030.25874082
27891,5.720073172167437e-113,3.869403785750436e-114,4.547287408041838e-114,4.880634762307436e-114,144153558.74125814,61986030.25874082
27892,5.663444447762979e-113,3.831096688271506e-114,4.502269262702224e-114,4.832316478160592e-114,144153558.74125814,61986030.25874082
27893,5.607376347730126e-113,3.7931688310576185e-114,4.457696797001472e-114,4.784476545026802e-114,144153558.74125814,61986030.25874082
27894,5.551863321887597e-113,3.755616459630148e-114,4.4135655987111574e-114,4.7371102272310366e-114,144153558.74125814,61986030.25874082
27895,5.49689987500091e-113,3.71843585667981e-114,4.369871299283917e-114,4.690212835981449e-114,144153558.74125814,61986030.25874082
27896,5.442480566238401e-113,3.6816233416986795e-114,4.326609573421007e-114,4.643779728905233e-114,144153558.74125814,61986030.25874082
27897,5.388600008632641e-113,3.6451752706158625e-114,4.283776138644139e-114,4.597806309589071e-114,144153558.74125814,61986030.25874082
27898,5.335252868547178e-113,3.609088035436765e-114,4.241366754871562e-114,4.55228802712414e-114,144153558.74125814,61986030.25874082
27899,5.28243386514856e-113,3.573358063885941e-114,4.1993772239983335e-114,4.5072203756556106e-114,144153558.74125814,61986030.25874082
27900,5.23013776988359e-113,3.5379818190534704e-114,4.15780338948075e-114,4.4625988939366204e-114,144153558.74125814,61986030.25874082
27901,5.1783594059617424e-113,3.502955799044841e-114,4.1166411359248905e-114,4.418419164886648e-114,144153558.74125814,61986030.25874082
27902,5.1270936478427214e-113,3.468276536634297e-114,4.075886388679234e-114,4.37467681515427e-114,144153558.74125814,61986030.25874082
27903,5.0763354207290785e-113,3.433940598921618e-114,4.035535113431309e-114,4.331367514684243e-114,144153558.74125814,61986030.25874082
27904,5.0260797000638604e-113,3.399944586992294e-114,3.9955833158083395e-114,4.288486976288869e-114,144153558.74125814,61986030.25874082
27905,4.9763215110332285e-113,3.36628513558107e-114,3.956027040981837e-114,4.246030955223609e-114,144153558.74125814,61986030.25874082
27906,4.9270559280739993e-113,3.332958912738818e-114,3.916862373276117e-114,4.203995248766896e-114,144153558.74125814,61986030.25874082
27907,4.8782780743860665e-113,3.2999626195027035e-114,3.878085435780683e-114,4.162375695804104e-114,144153558.74125814,61986030.25874082
27908,4.8299831214496446e-113,3.267292989569627e-114,3.8396923899664545e-114,4.121168176415643e-114,144153558.74125814,61986030.25874082
27909,4.782166288547293e-113,3.2349467889728874e-114,3.801679435305787e-114,4.080368611469128e-114,144153558.74125814,61986030.25874082
27910,4.734822842290675e-113,3.2029208157620558e-114,3.764042808896259e-114,4.039972962215584e-114,144153558.74125814,61986030.25874082
27911,4.687948096151997e-113,3.1712118996860112e-114,3.7267787850881865e-114,3.99997722988965e-114,144153558.74125814,61986030.25874082
27912,4.6415374100000923e-113,3.1398169018791196e-114,3.689883675115813e-114,3.960377455313743e-114,144153558.74125814,61986030.25874082
27913,4.5955861896410916e-113,3.108732714550516e-114,3.653353826732166e-114,3.921169718506137e-114,144153558.74125814,61986030.25874082
27914,4.550089886363645e-113,3.077956260676466e-114,3.617185623847518e-114,3.882350138292926e-114,144153558.74125814,61986030.25874082
27915,4.505043996488645e-113,3.047484493695769e-114,3.581375486171427e-114,3.843914871923826e-114,144153558.74125814,61986030.25874082
27916,4.460444060923407e-113,3.017314397208181e-114,3.54591986885833e-114,3.8058601146917796e-114,144153558.74125814,61986030.25874082
27917,4.4162856647202656e-113,2.98744298467582e-114,3.510815262156633e-114,3.768182099556331e-114,144153558.74125814,61986030.25874082
27918,4.372564436639535e-113,2.9578672991275295e-114,3.476058191061282e-114,3.730877096770723e-114,144153558.74125814,61986030.25874082
27919,4.329276048716804e-113,2.928584412866167e-114,3.441645214969776e-114,3.693941413512693e-114,144153558.74125814,61986030.25874082
27920,4.2864162158345076e-113,2.899591427178792e-114,3.407572927341575e-114,3.657371393518917e-114,144153558.74125814,61986030.25874082
27921,4.243980695297746e-113,2.870885472049722e-114,3.3738379553608935e-114,3.6211634167230796e-114,144153558.74125814,61986030.25874082
27922,4.201965286414298e-113,2.8424637058764296e-114,3.340436959602821e-114,3.585313898897521e-114,144153558.74125814,61986030.25874082
27923,4.1603658300787967e-113,2.814323315188253e-114,3.3073666337027525e-114,3.549819291298436e-114,144153558.74125814,61986030.25874082
27924,4.1191782083610164e-113,2.7864615143678892e-114,3.2746237040290955e-114,3.514676080314581e-114,144153558.74125814,61986030.25874082
27925,4.0783983440982425e-113,2.7588755453756472e-114,3.2422049293592075e-114,3.4798807871194666e-114,144153558.74125814,61986030.25874082
27926,4.03802220049167e-113,2.731562677476428e-114,3.2101071005585512e-114,3.445429967326984e-114,144153558.74125814,61986030.25874082
27927,3.9980457807068023e-113,2.7045202069694115e-114,3.1783270402630213e-114,3.411320210650447e-114,144153558.74125814,61986030.25874082
27928,3.958465127477805e-113,2.6777454569204144e-114,3.1468616025644172e-114,3.3775481405650074e-114,144153558.74125814,61986030.25874082
27929,3.919276322715775e-113,2.6512357768969023e-114,3.1157076726990295e-114,3.3441104139734135e-114,144153558.74125814,61986030.25874082
27930,3.8804754871208884e-113,2.624988542705623e-114,3.084862166739309e-114,3.3110037208750764e-114,144153558.74125814,61986030.25874082
27931,3.8420587797983913e-113,2.5990011561328372e-114,3.0543220312885897e-114,3.2782247840384134e-114,144153558.74125814,61986030.25874082
27932,3.8040223978783873e-113,2.573271044687122e-114,3.0240842431788327e-114,3.245770358676433e-114,144153558.74125814,61986030.25874082
27933,3.766362576139391e-113,2.5477956613447193e-114,2.9941458091713624e-114,3.2136372321255364e-114,144153558.74125814,61986030.25874082
27934,3.729075586635611e-113,2.5225724842974065e-114,2.964503765660566e-114,3.1818222235274934e-114,144153558.74125814,61986030.25874082
27935,3.692157738327919e-113,2.4975990167028622e-114,2.9351551783805264e-114,3.1503221835145713e-114,144153558.74125814,61986030.25874082
27936,3.6556053767184723e-113,2.472872786437504e-114,2.906097142114559e-114,3.119133993897777e-114,144153558.74125814,61986030.25874082
27937,3.6194148834889593e-113,2.4483913458517728e-114,2.877326780407625e-114,3.0882545673581892e-114,144153558.74125814,61986030.25874082
27938,3.5835826761424187e-113,2.42415227152784e-114,2.8488412452815895e-114,3.057680847141343e-114,144153558.74125814,61986030.25874082
27939,3.5481052076486085e-113,2.4001531640397144e-114,2.820637716953302e-114,3.027409806754644e-114,144153558.74125814,61986030.25874082
27940,3.5129789660928873e-113,2.3763916477157212e-114,2.792713403555464e-114,2.997438449667773e-114,144153558.74125814,61986030.25874082
27941,3.4782004743285675e-113,2.3528653704033355e-114,2.765065540860265e-114,2.967763809016062e-114,144153558.74125814,61986030.25874082
27942,3.4437662896327145e-113,2.3295720032363426e-114,2.7376913920057483e-114,2.938382947306803e-114,144153558.74125814,61986030.25874082
27943,3.4096730033653505e-113,2.3065092404043027e-114,2.7105882472248913e-114,2.9092929561284656e-114,144153558.74125814,61986030.25874082
27944,3.375917240632034e-113,2.2836747989243e-114,2.683753423577365e-114,2.8804909558627938e-114,144153558.74125814,61986030.25874082
27945,3.3424956599497764e-113,2.2610664184149493e-114,2.657184264683949e-114,2.851974095399752e-114,144153558.74125814,61986030.25874082
27946,3.3094049529162734e-113,2.2386818608726413e-114,2.6308781404635776e-114,2.8237395518552944e-114,144153558.74125814,61986030.25874082
27947,3.2766418438824023e-113,2.216518910450002e-114,2.6048324468729882e-114,2.795784530291927e-114,144153558.74125814,61986030.25874082
27948,3.2442030896279664e-113,2.194575373236547e-114,2.5790446056489458e-114,2.768106263442037e-114,144153558.74125814,61986030.25874082
27949,3.2120854790406495e-113,2.172849077041505e-114,2.5535120640530212e-114,2.7407020114339608e-114,144153558.74125814,61986030.25874082
27950,3.1802858327981473e-113,2.151337871178794e-114,2.5282322946188963e-114,2.7135690615207646e-114,144153558.74125814,61986030.25874082
27951,3.1488010030534456e-113,2.130039626254124e-114,2.503202794902169e-114,2.686704727811709e-114,144153558.74125814,61986030.25874082
27952,3.1176278731232165e-113,2.1089522339542083e-114,2.4784210872326373e-114,2.660106351006373e-114,144153558.74125814,61986030.25874082
27953,3.0867633571792964e-113,2.0880736068380616e-114,2.4538847184690342e-114,2.6337712981314096e-114,144153558.74125814,61986030.25874082
27954,3.056204399943221e-113,2.067401678130365e-114,2.429591259756191e-114,2.6076969622799085e-114,144153558.74125814,61986030.25874082
27955,3.0259479763837833e-113,2.0469344015168743e-114,2.4055383062846047e-114,2.5818807623533373e-114,144153558.74125814,61986030.25874082
27956,2.995991091417584e-113,2.026669750941857e-114,2.3817234770523872e-114,2.5563201428060394e-114,144153558.74125814,61986030.25874082
27957,2.9663307796125497e-113,2.0066057204075327e-114,2.3581444146295686e-114,2.5310125733922596e-114,144153558.74125814,61986030.25874082
27958,2.936964104894385e-113,1.986740323775498e-114,2.334798784924736e-114,2.5059555489156763e-114,144153558.74125814,61986030.25874082
27959,2.9078881602559307e-113,1.9670715945701207e-114,2.311684276953981e-114,2.481146588981411e-114,144153558.74125814,61986030.25874082
27960,2.879100067469397e-113,1.9475975857838764e-114,2.2887986026121365e-114,2.456583237750495e-114,144153558.74125814,61986030.25874082
27961,2.85059697680145e-113,1.928316369684616e-114,2.2661394964462762e-114,2.4322630636967652e-114,144153558.74125814,61986030.25874082
27962,2.8223760667311154e-113,1.909226037624738e-114,2.2437047154314578e-114,2.4081836593661674e-114,144153558.74125814,61986030.25874082
27963,2.794434543670477e-113,1.8903246998522532e-114,2.2214920387486865e-114,2.3843426411384424e-114,144153558.74125814,61986030.25874082
27964,2.766769641688139e-113,1.871610485323716e-114,2.1994992675650743e-114,2.360737648991172e-114,144153558.74125814,61986030.25874082
27965,2.739378622235427e-113,1.853081541519011e-114,2.1777242248161802e-114,2.337366346266159e-114,144153558.74125814,61986030.25874082
27966,2.712258773875296e-113,1.8347360342579727e-114,2.1561647549905e-114,2.314226419438124e-114,144153558.74125814,61986030.25874082
27967,2.6854074120139305e-113,1.8165721475188188e-114,2.1348187239160938e-114,2.2913155778856867e-114,144153558.74125814,61986030.25874082
27968,2.6588218786349923e-113,1.7985880832583825e-114,2.1136840185493244e-114,2.2686315536646182e-114,144153558.74125814,61986030.25874082
27969,2.632499542036506e-113,1.7807820612341244e-114,2.092758546765686e-114,2.2461721012833385e-114,144153558.74125814,61986030.25874082
27970,2.6064377965703443e-113,1.7631523188279065e-114,2.072040237152706e-114,2.2239349974806334e-114,144153558.74125814,61986030.25874082
27971,2.580634062384298e-113,1.74569711087151e-114,2.051527038804894e-114,2.201918041005575e-114,144153558.74125814,61986030.25874082
27972,2.5550857851666933e-113,1.7284147094738822e-114,2.0312169211207258e-114,2.18011905239962e-114,144153558.74125814,61986030.25874082
27973,2.529790435893543e-113,1.7113034038500906e-114,2.0111078736016304e-114,2.1585358737808636e-114,144153558.74125814,61986030.25874082
27974,2.504745510578197e-113,1.6943615001519748e-114,1.991197905652974e-114,2.137166368630433e-114,144153558.74125814,61986030.25874082
27975,2.479948530023473e-113,1.6775873213004702e-114,1.9714850463870095e-114,2.1160084215809915e-114,144153558.74125814,61986030.25874082
27976,2.4553970395762407e-113,1.6609792068195957e-114,1.951967344427778e-114,2.0950599382073398e-114,144153558.74125814,61986030.25874082
27977,2.431088608884436e-113,1.6445355126720816e-114,1.932642867717943e-114,2.074318844819087e-114,144153558.74125814,61986030.25874082
27978,2.40702083165648e-113,1.628254611096628e-114,1.913509703327535e-114,2.053783088255378e-114,144153558.74125814,61986030.25874082
27979,2.3831913254230808e-113,1.6121348904467714e-114,1.8945659572645927e-114,2.0334506356816496e-114,144153558.74125814,61986030.25874082
27980,2.3595977313013923e-113,1.5961747550313483e-114,1.8758097542876733e-114,2.013319474388401e-114,144153558.74125814,61986030.25874082
27981,2.3362377137615085e-113,1.5803726249565378e-114,1.857239237720225e-114,1.993387611591956e-114,144153558.74125814,61986030.25874082
27982,2.3131089603952695e-113,1.5647269359694681e-114,1.838852569266795e-114,1.9736530742371956e-114,144153558.74125814,61986030.25874082
27983,2.2902091816873563e-113,1.5492361393033704e-114,1.8206479288310538e-114,1.9541139088022473e-114,144153558.74125814,61986030.25874082
27984,2.2675361107886516e-113,1.533898701524267e-114,1.8026235143356262e-114,1.934768181105105e-114,144153558.74125814,61986030.25874082
27985,2.245087503291844e-113,1.5187131043791767e-114,1.7847775415437034e-114,1.9156139761121645e-114,144153558.74125814,61986030.25874082
27986,2.2228611370092546e-113,1.503677844645823e-114,1.7671082438824208e-114,1.896649397748654e-114,144153558.74125814,61986030.25874082
27987,2.200854811752863e-113,1.4887914339838292e-114,1.749613872267985e-114,1.8778725687109422e-114,144153558.74125814,61986030.25874082
27988,2.1790663491165097e-113,1.4740523987873893e-114,1.7322926949325318e-114,1.8592816302807038e-114,144153558.74125814,61986030.25874082
27989,2.157493592260256e-113,1.4594592800393941e-114,1.7151429972526995e-114,1.840874742140925e-114,144153558.74125814,61986030.25874082
27990,2.1361344056968797e-113,1.4450106331670042e-114,1.698163081579898e-114,1.8226500821937295e-114,144153558.74125814,61986030.25874082
27991,2.1149866750804805e-113,1.4307050278986508e-114,1.681351267072257e-114,1.8046058463800116e-114,144153558.74125814,61986030.25874082
27992,2.094048306997184e-113,1.4165410481224542e-114,1.6647058895282414e-114,1.7867402485008495e-114,144153558.74125814,61986030.25874082
27993,2.0733172287579116e-113,1.4025172917460418e-114,1.6482253012219118e-114,1.769051520040691e-114,144153558.74125814,61986030.25874082
27994,2.0527913881932082e-113,1.388632370557756e-114,1.631907870739815e-114,1.751537909992288e-114,144153558.74125814,61986030.25874082
27995,2.0324687534500956e-113,1.3748849100892342e-114,1.6157519828194907e-114,1.7341976846833646e-114,144153558.74125814,61986030.25874082
27996,2.0123473127909397e-113,1.3612735494793508e-114,1.5997560381895777e-114,1.7170291276049993e-114,144153558.74125814,61986030.25874082
27997,1.9924250743943092e-113,1.3477969413395053e-114,1.5839184534115008e-114,1.7000305392417096e-114,144153558.74125814,61986030.25874082
27998,1.9727000661578057e-113,1.3344537516202443e-114,1.568237660722727e-114,1.6832002369032167e-114,144153558.74125814,61986030.25874082
27999,1.9531703355028435e-113,1.3212426594792038e-114,1.552712107881572e-114,1.666536554557875e-114,144153558.74125814,61986030.25874082
28000,1.9338339491813655e-113,1.3081623571503597e-114,1.5373402580135445e-114,1.650037842667752e-114,144153558.74125814,61986030.25874082
28001,1.9146889930844698e-113,1.2952115498145711e-114,1.5221205894592105e-114,1.633702468025341e-114,144153558.74125814,61986030.25874082
28002,1.8957335720529336e-113,1.2823889554714069e-114,1.5070515956235643e-114,1.6175288135918903e-114,144153558.74125814,61986030.25874082
28003,1.8769658096896097e-113,1.26969330481224e-114,1.492131784826891e-114,1.6015152783373306e-114,144153558.74125814,61986030.25874082
28004,1.8583838481736825e-113,1.2571233410945988e-114,1.477359680157105e-114,1.585660277081791e-114,144153558.74125814,61986030.25874082
28005,1.8399858480767632e-113,1.2446778200177622e-114,1.4627338193235496e-114,1.5699622403386814e-114,144153558.74125814,61986030.25874082
28006,1.8217699881808032e-113,1.2323555095995863e-114,1.4482527545122465e-114,1.5544196141593285e-114,144153558.74125814,61986030.25874082
28007,1.8037344652978132e-113,1.2201551900545504e-114,1.4339150522425753e-114,1.5390308599791511e-114,144153558.74125814,61986030.25874082
28008,1.785877494091365e-113,1.2080756536730103e-114,1.4197192932253738e-114,1.5237944544653574e-114,144153558.74125814,61986030.25874082
28009,1.7681973068998605e-113,1.1961157047016475e-114,1.4056640722224424e-114,1.5087088893661504e-114,144153558.74125814,61986030.25874082
28010,1.7506921535615518e-113,1.1842741592251014e-114,1.3917479979074403e-114,1.4937726713614254e-114,144153558.74125814,61986030.25874082
28011,1.7333603012412924e-113,1.1725498450487729e-114,1.3779696927281567e-114,1.4789843219149474e-114,144153558.74125814,61986030.25874082
28012,1.7162000342590035e-113,1.16094160158279e-114,1.364327792770148e-114,1.4643423771279895e-114,144153558.74125814,61986030.25874082
28013,1.6992096539198394e-113,1.1494482797271205e-114,1.3508209476217234e-114,1.4498453875944224e-114,144153558.74125814,61986030.25874082
28014,1.682387478346033e-113,1.138068741757822e-114,1.3374478202402684e-114,1.4354919182572377e-114,144153558.74125814,61986030.25874082
28015,1.665731842310407e-113,1.1268018612144195e-114,1.3242070868198897e-114,1.421280548266491e-114,144153558.74125814,61986030.25874082
28016,1.649241097071534e-113,1.1156465227883969e-114,1.3110974366603729e-114,1.4072098708386527e-114,144153558.74125814,61986030.25874082
28017,1.632913610210526e-113,1.1046016222127917e-114,1.2981175720374353e-114,1.3932784931173501e-114,144153558.74125814,61986030.25874082
28018,1.6167477654694418e-113,1.093666066152885e-114,1.2852662080742647e-114,1.3794850360354884e-114,144153558.74125814,61986030.25874082
28019,1.6007419625912943e-113,1.0828387720979714e-114,1.2725420726143294e-114,1.365828134178737e-114,144153558.74125814,61986030.25874082
28020,1.5848946171616406e-113,1.0721186682542014e-114,1.2599439060954475e-114,1.3523064356503676e-114,144153558.74125814,61986030.25874082
28021,1.5692041604517403e-113,1.0615046934384848e-114,1.2474704614251026e-114,1.3389186019374289e-114,144153558.74125814,61986030.25874082
28022,1.553669039263268e-113,1.0509957969734438e-114,1.235120503856994e-114,1.3256633077782484e-114,144153558.74125814,61986030.25874082
28023,1.5382877157745616e-113,1.0405909385834067e-114,1.2228928108688098e-114,1.3125392410312437e-114,144153558.74125814,61986030.25874082
28024,1.5230586673883935e-113,1.030289088291431e-114,1.2107861720412085e-114,1.2995451025450344e-114,144153558.74125814,61986030.25874082
28025,1.5079803865812485e-113,1.0200892263173458e-114,1.1987993889380006e-114,1.2866796060298385e-114,144153558.74125814,61986030.25874082
28026,1.493051380754094e-113,1.0099903429768042e-114,1.1869312749875145e-114,1.2739414779301432e-114,144153558.74125814,61986030.25874082
28027,1.4782701720846285e-113,9.999914385813338e-115,1.175180655365138e-114,1.2613294572986347e-114,144153558.74125814,61986030.25874082
28028,1.4636352973809906e-113,9.900915233393786e-115,1.163546366877023e-114,1.2488422956713782e-114,144153558.74125814,61986030.25874082
28029,1.4491453079369187e-113,9.802896172583188e-115,1.1520272578449406e-114,1.2364787569442316e-114,144153558.74125814,61986030.25874082
28030,1.4347987693883432e-113,9.705847500474615e-115,1.1406221879922756e-114,1.2242376172504838e-114,144153558.74125814,61986030.25874082
28031,1.4205942615713985e-113,9.609759610219916e-115,1.1293300283311522e-114,1.212117664839704e-114,144153558.74125814,61986030.25874082
28032,1.4065303783818418e-113,9.514622990078739e-115,1.1181496610506738e-114,1.200117699957791e-114,144153558.74125814,61986030.25874082
28033,1.3926057276358616e-113,9.420428222476958e-115,1.1070799794062721e-114,1.1882365347282087e-114,144153558.74125814,61986030.25874082
28034,1.3788189309322667e-113,9.327165983074437e-115,1.09611988761015e-114,1.1764729930343995e-114,144153558.74125814,61986030.25874082
28035,1.3651686235160372e-113,9.234827039842e-115,1.0852683007228096e-114,1.164825910403359e-114,144153558.74125814,61986030.25874082
28036,1.3516534541432284e-113,9.143402252147565e-115,1.0745241445456537e-114,1.1532941338903657e-114,144153558.74125814,61986030.25874082
