time, Susceptible, Socially_distanced, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD
177,8.946096860213312e-15,185206049.11013278,1.3302216801754657e-06,2.2170361298339816e-06,1.6123899115821517e-06,2773.4791661084364,154601918.27082875,1.9221338589488727e-22
178,6.704225563066635e-15,185206049.11013278,1.1223745426533964e-06,1.8706242349029028e-06,1.3604539882495714e-06,2627.5065792247137,154602064.24341646,1.4416003942116545e-22
179,5.024162056680931e-15,185206049.11013278,9.470035203678104e-07,1.5783391984667703e-06,1.1478830528505113e-06,2489.2167599457453,154602202.5332364,1.0812002956587408e-22
180,3.76511860084942e-15,185206049.11013278,7.990342203133429e-07,1.331723698907548e-06,9.685263260419482e-07,2358.2053521014896,154602333.54464483,8.109002217440557e-23
181,2.8215885392493377e-15,185206049.11013278,6.741851233916335e-07,1.123641871104621e-06,8.171940877478611e-07,2234.0892814225163,154602457.660716,6.081751663080418e-23
182,2.114504940967094e-15,185206049.11013278,5.688436978633773e-07,9.480728288584084e-07,6.895075116500858e-07,2116.5056354404546,154602575.24436238,4.561313747310313e-23
183,1.5846148661221044e-15,185206049.11013278,4.799618700734884e-07,7.99936449434959e-07,5.81771963039645e-07,2005.1106023409739,154602686.63939583,3.420985310482735e-23
184,1.187514025286097e-15,185206049.11013278,4.04967827875453e-07,6.749463792752017e-07,4.908700938785622e-07,1899.5784656665455,154602792.1715328,2.5657389828620513e-23
185,8.899257418316593e-16,185206049.11013278,3.4169160477062325e-07,5.694860075619408e-07,4.1417164175808155e-07,1799.6006519295308,154602892.1493468,1.9243042371465385e-23
186,6.669123977578517e-16,185206049.11013278,2.8830229152574526e-07,4.805038189168655e-07,3.4945732276952597e-07,1704.8848283508519,154602986.8651706,1.4432281778599037e-23
187,4.997856847782489e-16,185206049.11013278,2.432550584752462e-07,4.054250972385468e-07,2.9485461611397933e-07,1615.154048086062,154603076.59595105,1.0824211333949278e-23
188,3.7454054167989475e-16,185206049.11013278,2.052464555887877e-07,3.4207742581566735e-07,2.4878358236662636e-07,1530.145940439486,154603161.60405883,8.118158500461959e-24
189,2.80681543378159e-16,185206049.11013278,1.731766969032635e-07,2.886278280474986e-07,2.0991114763723002e-07,1449.6119436986417,154603242.1380557,6.0886188753464694e-24
190,2.1034339417514213e-16,185206049.11013278,1.4611783801229633e-07,2.435297299267589e-07,1.7711253083048965e-07,1373.316578345774,154603318.43342116,4.566464156509852e-24
191,1.576318233846581e-16,185206049.11013278,1.2328692582300075e-07,2.054782096344905e-07,1.4943869789693455e-07,1301.0367585213946,154603390.71324107,3.424848117382389e-24
192,1.1812965099765658e-16,185206049.11013278,1.040233436632511e-07,1.7337223938571174e-07,1.260889013570899e-07,1232.5611397265668,154603459.18885994,2.568636088036792e-24
193,8.852663215584113e-17,185206049.11013278,8.776969621593872e-08,1.462828269866668e-07,1.0638751052497288e-07,1167.6895008566341,154603524.06049886,1.926477066027594e-24
194,6.63420617488413e-17,185206049.11013278,7.405568118225121e-08,1.2342613527374053e-07,8.976446200915313e-08,1106.2321587594788,154603585.517841,1.4448577995206955e-24
195,4.971689366132369e-17,185206049.11013278,6.248448099756411e-08,1.0414080164003215e-07,7.573876482301171e-08,1048.0094136064938,154603643.74058622,1.0836433496405217e-24
196,3.7257954458651395e-17,185206049.11013278,5.272128084172443e-08,8.78688013858935e-08,6.390458282151389e-08,992.8510234545478,154603698.89897642,8.127325122303913e-25
197,2.792119676460861e-17,185206049.11013278,4.4483580710227255e-08,7.413930117093957e-08,5.391949175723032e-08,940.5957064625765,154603751.15429345,6.095493841727935e-25
198,2.0924209074150252e-17,185206049.11013278,3.753302122427093e-08,6.255503536417769e-08,4.549457117135005e-08,891.0906693072953,154603800.65933064,4.571620381295951e-25
199,1.568065040584907e-17,185206049.11013278,3.166848665799111e-08,5.27808110894256e-08,3.838604442671945e-08,844.1911604191323,154603847.55883956,3.428715285971963e-25
200,1.1751115479639226e-17,185206049.11013278,2.672028561768937e-08,4.453380935738031e-08,3.238822498571612e-08,799.7600467320552,154603891.98995328,2.5715364644789725e-25
201,8.806312968007238e-18,185206049.11013278,2.254524098993243e-08,3.75754016457992e-08,2.732756483220314e-08,757.6674127097201,154603934.08258733,1.9286523483592294e-25
202,6.599471192744451e-18,185206049.11013278,1.902254708526075e-08,3.170424513902634e-08,2.305763282755137e-08,717.7901804755039,154603973.95981959,1.446489261269422e-25
203,4.945658890626435e-18,185206049.11013278,1.6050274103192703e-08,2.6750456836341748e-08,1.945487769853227e-08,680.0117499356904,154604011.73825014,1.0848669459520664e-25
204,3.706288147650899e-18,185206049.11013278,1.3542418774571799e-08,2.2570697955880172e-08,1.6415053058351572e-08,644.2216578435394,154604047.52834225,8.136502094640498e-26
205,2.7775008623123235e-18,185206049.11013278,1.142641584104717e-08,1.9044026400436973e-08,1.3850201018145829e-08,610.3152548073501,154604081.43474528,6.102376570980373e-26
206,2.0814655344688385e-18,185206049.11013278,9.64103836588521e-09,1.606839727549135e-08,1.1686107109182157e-08,578.1933992980989,154604113.5566008,4.57678242823528e-26
207,1.5598550589016768e-18,185206049.11013278,8.13462612121689e-09,1.3557710201288077e-08,9.860152873463916e-09,547.7621677619368,154604143.98783234,3.4325868211764604e-26
208,1.168958968807552e-18,185206049.11013278,6.863590789777683e-09,1.1439317982406197e-08,8.319503987053977e-09,518.9325799899228,154604172.81742013,2.5744401158823453e-26
209,8.760205398300077e-19,185206049.11013278,5.791154728875619e-09,9.65192454770741e-09,7.019581489128537e-09,491.6203389419814,154604200.12966117,1.930830086911759e-26
210,6.564918073958494e-19,185206049.11013278,4.886286802489327e-09,8.143811337167373e-09,5.922771881491121e-09,465.7455842643343,154604226.00441584,1.4481225651838195e-26
211,4.919764703936066e-19,185206049.11013278,4.122804489600762e-09,6.871340815764488e-09,4.9973387750374035e-09,441.23265877969914,154604250.51734132,1.0860919238878646e-26
212,3.6868829845885067e-19,185206049.11013278,3.4786162881009368e-09,5.797693813323485e-09,4.216504591459823e-09,418.0098872674768,154604273.74011284,8.145689429158985e-27
213,2.7629585884814915e-19,185206049.11013278,2.9350824930853856e-09,4.891804155008385e-09,3.557675749060783e-09,396.0093668870863,154604295.74063322,6.109267071869238e-27
214,2.0705675210127832e-19,185206049.11013278,2.4764758535409592e-09,4.12745975580088e-09,3.0017889132824877e-09,375.16676863165003,154604316.58323148,4.5819503039019286e-27
215,1.551688062552278e-19,185206049.11013278,2.089526501425308e-09,3.482544168966435e-09,2.5327593955914637e-09,355.4211492314851,154604336.3288509,3.4364627279264466e-27
216,1.162838602959221e-19,185206049.11013278,1.7630379855776963e-09,2.9383966425725305e-09,2.1370157400373404e-09,336.71477295741016,154604355.03522718,2.5773470459448348e-27
217,8.714339235864271e-20,185206049.11013278,1.4875633003312507e-09,2.479272167175913e-09,1.8031070306618028e-09,318.9929428028255,154604372.75705734,1.9330102844586263e-27
218,6.530545866336927e-20,185206049.11013278,1.2551315346545449e-09,2.0918858910586927e-09,1.5213715571248796e-09,302.2038405509468,154604389.5461596,1.4497577133439697e-27
219,4.894006092488386e-20,185206049.11013278,1.0590172323648113e-09,1.7650287205837922e-09,1.283657251327113e-09,286.29837525955236,154604405.4516249,1.0873182850079772e-27
220,3.667579421924809e-20,185206049.11013278,8.935457898078389e-10,1.489242982994846e-09,1.0830858058095044e-09,271.23003972021775,154604420.51996043,8.154887137559828e-28
221,2.7484924542231224e-20,185206049.11013278,7.539292601503859e-10,1.2565487669036093e-09,9.138536486534637e-10,256.9547744723268,154604434.79522568,6.116165353169871e-28
222,2.0597265667274526e-20,185206049.11013278,6.361278132519046e-10,1.0602130220762047e-09,7.710640160526342e-10,243.4308389742402,154604448.31916118,4.587124014877403e-28
223,1.5435638264766564e-20,185206049.11013278,5.367328424313069e-10,8.945547373777636e-10,6.505852635453683e-10,230.6186895549289,154604461.13131058,3.4403430111580523e-28
224,1.1567502817584072e-20,185206049.11013278,4.528683358014244e-10,7.547805596632144e-10,5.48931316117125e-10,218.4808637892053,154604473.26913634,2.580257258368539e-28
225,8.668713216753985e-21,185206049.11013278,3.8210765833245874e-10,6.368460972163833e-10,4.6316079797436613e-10,206.98187095846896,154604484.76812917,1.9351929437764043e-28
226,6.496353622675835e-21,185206049.11013278,3.2240333671801723e-10,5.373388945267342e-10,3.907919232912789e-10,196.08808827667585,154604495.66191185,1.451394707832303e-28
227,4.868382346446603e-21,185206049.11013278,2.720278153558309e-10,4.533796922572408e-10,3.2973068527732296e-10,185.76766257809882,154604505.98233753,1.0885460308742272e-28
228,3.648376927706481e-21,185206049.11013278,2.2952346920648522e-10,3.8253911534227916e-10,2.782102657029717e-10,175.99041717941637,154604515.75958294,8.164095231556704e-29
229,2.734102060890171e-21,185206049.11013278,1.9366042714297409e-10,3.227673785702227e-10,2.347399116870556e-10,166.72776364379672,154604525.02223647,6.123071423667528e-29
230,2.048942372865834e-21,185206049.11013278,1.6340098540188603e-10,2.723349756687567e-10,1.9806180048608348e-10,157.95261818897743,154604533.7973819,4.592303567750646e-29
231,1.5354821267931136e-21,185206049.11013278,1.3786958143284257e-10,2.2978263572061223e-10,1.671146441602309e-10,149.63932249491975,154604542.1106776,3.4442276758129844e-29
232,1.150693837427651e-21,185206049.11013278,1.1632745933396183e-10,1.9387909888934082e-10,1.410029810102685e-10,141.7635686794812,154604549.98643142,2.5831707568597383e-29
233,8.623326083641076e-22,185206049.11013278,9.815129381303099e-11,1.6358548968793714e-10,1.1897126522746945e-10,134.30232822273692,154604557.4476719,1.9373780676448037e-29
234,6.462340400730615e-22,185206049.11013278,8.281515415474541e-11,1.3802525692423895e-10,1.0038200503571901e-10,127.23378463212605,154604564.51621547,1.4530335507336027e-29
235,4.842892759690445e-22,185206049.11013278,6.987528631806682e-11,1.164588105298582e-10,8.469731674891925e-11,120.53726965153803,154604571.21273047,1.089775163050202e-29
236,3.629274972765367e-22,185206049.11013278,5.895727283086916e-11,9.826212138459159e-11,7.146336100692417e-11,114.19320282781521,154604577.5567973,8.173313722876514e-30
237,2.7197870119228035e-22,185206049.11013278,4.974519895104607e-11,8.2908664918267e-11,6.029721084960998e-11,108.18303425796593,154604583.56696588,6.1299852921573856e-30
238,2.0382146422450764e-22,185206049.11013278,4.1972511614945287e-11,6.995418602480119e-11,5.087577165437174e-11,102.48919034968208,154604589.26080978,4.5974889691180396e-30
239,1.5274427407921374e-22,185206049.11013278,3.5414306675110205e-11,5.90238444584361e-11,4.292643233338617e-11,97.09502243656635,154604594.65497768,3.44811672683853e-30
240,1.1446691030679316e-22,185206049.11013278,2.9880821257124324e-11,4.9801368761813046e-11,3.621917728130211e-11,91.98475809782117,154604599.765242,2.5860875451288973e-30
241,8.57817658578045e-23,185206049.11013278,2.5211942935698717e-11,4.201990489278546e-11,3.055993083110432e-11,87.14345504005922,154604604.60654506,1.939565658846673e-30
242,6.428505263190017e-23,185206049.11013278,2.1272576851995845e-11,3.545429475329202e-11,2.5784941638748523e-11,82.55695740638717,154604609.1930427,1.4546742441350048e-30
243,4.817536629796705e-23,185206049.11013278,1.7948736718871532e-11,2.991456119809337e-11,2.1756044507697267e-11,78.21185438501126,154604613.53814572,1.0910056831012535e-30
244,3.6102730307038993e-23,185206049.11013278,1.5144246606547885e-11,2.5240411010893703e-11,1.8356662553371975e-11,74.09544099633735,154604617.6545591,8.182542623259401e-31
245,2.7055469128374727e-23,185206049.11013278,1.27779580742748e-11,2.1296596790443385e-11,1.5488434029409415e-11,70.19568094390772,154604621.55431914,6.136906967444551e-31
246,2.0275430792383017e-23,185206049.11013278,1.078140212516938e-11,1.7969003541937977e-11,1.3068366212315553e-11,66.5011714205519,154604625.24882868,4.602680225583413e-31
247,1.5194454469302657e-23,185206049.11013278,9.096808043111676e-12,1.5161346738511198e-11,1.102643399164227e-11,63.001109766845175,154604628.74889034,3.45201016918756e-31
248,1.138675912654069e-23,185206049.11013278,7.675431786375486e-12,1.2792386310619598e-11,9.303553680448934e-12,59.685261884385156,154604632.0647382,2.58900762689067e-31
249,8.533263478975585e-24,185206049.11013278,6.476145569754323e-12,1.0793575949585869e-11,7.849873417879367e-12,56.54393231152743,154604635.2060678,1.9417557201680024e-31
250,6.394847277650305e-24,185206049.11013278,5.464247824480215e-12,9.107079707463514e-12,6.623330696336151e-12,53.56793587408254,154604638.18206424,1.4563167901260018e-31
251,4.7923132580198775e-24,185206049.11013278,4.610459101905185e-12,7.68409850317267e-12,5.588435275033954e-12,50.74857082808151,154604641.0014293,1.0922375925945014e-31
252,3.591370577880589e-24,185206049.11013278,3.890074867232503e-12,6.483458112052187e-12,4.715242263310145e-12,48.07759341608001,154604643.6724067,8.191781944458761e-32
253,2.691381371216043e-24,185206049.11013278,3.2822506692274265e-12,5.470417782044219e-12,3.9784856596681196e-12,45.54719376260448,154604646.20280635,6.143836458344071e-32
254,2.0169273897664565e-24,185206049.11013278,2.7693990021606427e-12,4.615665003599949e-12,3.3568472753451147e-12,43.149973038258864,154604648.60002708,4.607877343758053e-32
255,1.511490024823979e-24,185206049.11013278,2.3366804080730436e-12,3.894467346787563e-12,2.8323398885725446e-12,40.8789218257206,154604650.87107828,3.4559080078185396e-32
256,1.132714101030147e-24,185206049.11013278,1.9715740943116314e-12,3.285956823852085e-12,2.3897867809831628e-12,38.7273996243683,154604653.02260047,2.5919310058639044e-32
257,8.488585525544244e-25,185206049.11013278,1.6635156420754396e-12,2.772526070125256e-12,2.0163825964546027e-12,36.689115433613274,154604655.06088465,1.9439482543979283e-32
258,6.361365516589565e-25,185206049.11013278,1.4035913230011526e-12,2.3393188716682295e-12,1.7013228157586153e-12,34.75810935816095,154604656.99189073,1.4579611907984462e-32
259,4.767221949272908e-25,185206049.11013278,1.184280178782223e-12,1.973800297970102e-12,1.4354911257963651e-12,32.928735181416485,154604658.8212649,1.0934708930988347e-32
260,3.572567093395601e-25,185206049.11013278,9.992364008475009e-13,1.665394001412299e-12,1.2111956373907082e-12,31.195643856079492,154604660.55435622,8.20103169824126e-33
261,2.6772899966949784e-25,185206049.11013278,8.43105713215079e-13,1.4051761886916463e-12,1.0219463190484288e-12,29.553767863654862,154604662.1962322,6.1507737736809446e-33
262,2.0063672812902091e-25,185206049.11013278,7.113704455252231e-13,1.1856174092085909e-12,8.62267206697126e-13,27.99830639714722,154604663.75169367,4.6130803302607086e-33
263,1.5035762552436297e-25,185206049.11013278,6.002188134119071e-13,1.0003646890197593e-12,7.275379556507107e-13,26.524711323613587,154604665.22528875,3.4598102476955315e-33
264,1.1267835039049632e-25,185206049.11013278,5.064346238162967e-13,8.4405770636043e-13,6.138601500802951e-13,25.128673885529025,154604666.62132618,2.5948576857716486e-33
265,8.444141494284383e-26,185206049.11013278,4.2730421384500044e-13,7.121736897416188e-13,5.17944501630255e-13,23.806112102080437,154604667.94388795,1.9461432643287364e-33
266,6.328059057342154e-26,185206049.11013278,3.6053793043171917e-13,6.008965507194954e-13,4.370156732505322e-13,22.553158833550146,154604669.1968412,1.4596074482465524e-33
267,4.7422620121080417e-26,185206049.11013278,3.0420387880176306e-13,5.070064646695777e-13,3.6873197430513993e-13,21.36615047388983,154604670.38384956,1.0947055861849142e-33
268,3.5538620590763945e-26,185206049.11013278,2.5667202273898764e-13,4.2778670456495873e-13,3.111176033199644e-13,20.24161623842213,154604671.5083838,8.210291896386857e-34
269,2.663272400954586e-26,185206049.11013278,2.1656701918602084e-13,3.609450319766859e-13,2.6250547780122187e-13,19.176268015347436,154604672.57373205,6.1577189222901425e-34
270,1.995862462801889e-26,185206049.11013278,1.827284224382051e-13,3.0454737073033016e-13,2.214889968947824e-13,18.166990751381913,154604673.5830093,4.618289191717607e-34
271,1.4957039201073999e-26,185206049.11013278,1.5417710643223555e-13,2.5696184405371716e-13,1.8688134112997374e-13,17.210833343414556,154604674.53916672,3.4637168937882053e-34
